ID,salary_in_usd
0,81596.07394484678
1,144509.76515466915
2,111345.07720955182
3,76847.30195353524
4,44566.994014215896
5,37207.566271845295
6,169677.06851984415
7,30621.206537651422
8,113315.08919226417
9,162985.95925086085
10,-2500.1937256342208
11,162926.6261100065
12,129997.21786631676
13,5875.926350213005
14,75567.44180037352
15,32591.21852036378
16,117112.8492663384
17,154962.57140777772
18,33149.41351649084
19,88164.6885263185
20,103501.09206889482
21,52322.88292831392
22,118638.92300330233
23,172450.16724304168
24,14244.278383997924
25,17889.362782384604
26,100444.03466237718
27,234743.9203622704
28,55745.79423485008
29,156519.38997269847
30,139543.58266190602
31,128851.71707060198
32,102473.52010550504
33,45871.63434419847
34,58055.99515331288
35,37123.80608418053
36,188603.25210034385
37,12531.460185266013
38,72878.418037636
39,180200.74001768176
40,-23526.04450576048
41,31911.037026645223
42,108312.8579447683
43,166644.84925506066
44,104419.01562190933
45,231309.66889319016
46,122990.01764200108
47,51262.81113478089
48,128851.71707060198
49,56255.62250443777
50,128792.38392974762
51,71670.42223352427
52,126648.90764620088
53,123932.77933674974
54,93555.08494581257
55,70718.26577060085
56,155862.05721563706
57,173877.16339075717
58,122768.23451524877
59,149170.94794665376
60,122768.23451524877
61,218396.65799232115
62,149170.94794665376
63,145195.96698712162
64,166811.57388997672
65,191943.00822448838
66,191943.00822448838
67,149170.94794665376
68,118793.2535557166
69,92333.87267345596
70,101358.23507937796
71,156921.5207212938
72,70181.84700277667
73,60627.07592489012
74,74796.949287498
75,119957.79837721758
76,47958.043383436816
77,74693.246730133
78,94415.30174943959
79,145179.90973315656
80,23785.945799967623
81,33275.22650858991
82,286834.76972369617
83,188965.11227692897
84,97530.06590534473
85,77409.37503958416
86,77409.37503958416
87,155862.05721563706
88,149170.94794665376
89,129364.77401184075
90,64710.775465453655
91,44528.56159784995
92,114991.68401486623
93,54600.29343913531
94,149170.94794665376
95,164613.53177129128
96,20904.99344255167
97,75753.20626738928
98,38684.4026074688
99,122679.52859184271
100,149170.94794665376
101,122768.23451524877
102,122768.23451524877
103,191943.00822448838
104,155862.05721563706
105,32820.54830189748
106,118793.2535557166
