id,salary_in_usd
0,37725.370833333334
1,122652.00000000001
2,122652.00000000001
3,44177.34
4,20875.2
5,37065.2175
6,276142.8333333333
7,46554.01
8,96814.35366666668
9,196767.2896825397
10,35771.425
11,206096.5180952381
12,81230.58739583332
13,39207.235
14,57248.72866666667
15,58007.02
16,135178.24
17,108994.43767343767
18,63853.72
19,71967.442
20,134168.31212121213
21,49140.54
22,70855.94
23,106036.33764707144
24,33366.27
25,46533.0425
26,106245.76714285715
27,139968.87476190476
28,26018.675999999996
29,64305.6825
30,74002.94
31,134292.50904650905
32,75840.14
33,48270.5325
34,47503.41
35,25999.05433333333
36,134147.78095238094
37,19708.1
38,63401.58
39,133892.74206349204
40,35036.74
41,28811.7525
42,193641.9696969697
43,163498.78571428574
44,101483.53414285716
45,175566.25904650905
46,92631.81716666667
47,63104.01
48,134292.50904650905
49,59358.91
50,196933.1666666667
51,41940.00916666666
52,108367.55952380948
53,119436.66314746732
54,107711.09759523811
55,100690.24084523808
56,131894.03116032193
57,146938.00662913817
58,107672.33401696771
59,112291.21168934375
60,107672.33401696771
61,219480.41666666663
62,112291.21168934375
63,106459.70182539681
64,161366.65833333333
65,112291.21168934375
66,112291.21168934375
67,112291.21168934375
68,97433.40849999998
69,81306.257
70,108367.55952380948
71,159292.0119047619
72,64580.123095238094
73,71092.24685714285
74,53737.74566666666
75,103977.85405952383
76,76521.71566666664
77,91834.60514285715
78,107584.8705
79,111778.2662692863
80,30126.450666666668
81,58905.63819047618
82,164715.45476190475
83,137560.76385836385
84,130393.94621439771
85,59907.9455
86,59907.9455
87,131894.03116032193
88,112291.21168934375
89,38651.02
90,69138.22333333334
91,58864.76766666666
92,67937.18283333333
93,46011.58
94,112291.21168934375
95,189192.369047619
96,21259.40083333333
97,86856.48
98,68392.07
99,106459.70182539681
100,112291.21168934375
101,107672.33401696771
102,107672.33401696771
103,112291.21168934375
104,131894.03116032193
105,72804.78
106,97433.40849999998
