id,salary_in_usd
0,113244.90640815292
1,137320.6985820165
2,137320.6985820165
3,50505.88647696722
4,24305.150605099232
5,82557.96582966729
6,91278.1268534029
7,57509.30547978377
8,47768.10470387672
9,193895.33331739318
10,49267.617412846725
11,215608.06766603878
12,56903.95892253586
13,49751.80154109488
14,85348.20239829473
15,58649.33499735953
16,107483.70843982956
17,147833.02694348953
18,57035.71291624601
19,60469.09430638384
20,49216.87758429128
21,64826.639606245764
22,57488.14595273782
23,154502.27319876838
24,91432.68129631493
25,46278.947579154854
26,121194.32475184035
27,180520.2879378137
28,50676.21661765986
29,105095.75072244118
30,132065.09347658898
31,146693.3383809059
32,129467.48808876832
33,54519.90499282974
34,47334.838209666304
35,59646.211464632244
36,154502.27319876838
37,56363.74197988295
38,58125.48589867025
39,176057.13416167028
40,47167.80476788874
41,24995.611482931614
42,148188.7465477543
43,181460.2547042911
44,122035.4050519472
45,226808.44323977793
46,135201.4071992903
47,58125.48589867025
48,146693.3383809059
49,45944.42629127607
50,155402.6575554928
51,51616.01726843452
52,141359.4052553275
53,140111.4547905793
54,108159.62617838534
55,68733.89841738039
56,157771.5874057572
57,139499.0778168719
58,114448.76560264587
59,152671.06582624308
60,114448.76560264587
61,218434.77776923406
62,152671.06582624308
63,152245.93239309904
64,152245.93239309904
65,165625.2422561597
66,165625.2422561597
67,152671.06582624308
68,111686.06088481263
69,68733.89841738039
70,141359.4052553275
71,173412.95310120168
72,95185.19482471776
73,61311.4912054712
74,81443.2157290869
75,136014.38088723356
76,60609.155267971175
77,67257.07729616827
78,135736.31546498204
79,151254.54145906345
80,30555.423791770154
81,31014.30602986539
82,167569.7347546001
83,179274.5304670887
84,122842.48602352016
85,66701.83691721388
86,66701.83691721388
87,157771.5874057572
88,152671.06582624308
89,52426.47304016558
90,57601.380720651076
91,53431.11877960356
92,86536.977873632
93,57756.33631334937
94,152671.06582624308
95,150566.14303991888
96,50056.611349179606
97,60580.465546000174
98,59120.964006105634
99,152245.93239309904
100,152671.06582624308
101,114448.76560264587
102,114448.76560264587
103,165625.2422561597
104,157771.5874057572
105,58442.118440143626
106,111686.06088481263
