id,salary_in_usd
0,57980.42066233677
1,50434.902363473615
2,50434.902363473615
3,36257.506261005365
4,-33692.533340371956
5,23480.14004523686
6,182031.22263294537
7,-44311.440122656684
8,86477.513103174
9,109069.98381438831
10,58886.39775490123
11,169621.32216209508
12,41208.81355219589
13,44575.3219055839
14,26695.065250003725
15,24553.184425459487
16,53429.431894252346
17,57954.33911952523
18,58037.657599744845
19,45746.02699678384
20,41572.2990282655
21,-21418.496454877393
22,35368.15979328154
23,71375.53216928052
24,24143.832857861526
25,52303.377362907275
26,103697.04348666866
27,88630.05995899256
28,8568.72763989623
29,61022.896055310004
30,131989.72721276982
31,111271.73032790197
32,123940.72575326526
33,1054.9112015091027
34,70430.54316435613
35,15811.24725827058
36,112098.4174634951
37,-9891.099196759234
38,69491.55053576925
39,93840.71281785992
40,30835.966344973654
41,26136.1845706591
42,66063.7720325506
43,127085.65827743229
44,97228.4817310605
45,204645.32983078164
46,53149.490191894045
47,76996.92504057441
48,111271.73032790197
49,48945.78310326672
50,155345.17736758516
51,14363.621110365422
52,95324.26535994794
53,66084.09237251828
54,38641.57781352212
55,12468.175063706967
56,112592.20905066894
57,163452.65129956475
58,54256.0736675506
59,78518.88393562473
60,54256.0736675506
61,236223.18375830055
62,78518.88393562473
63,66847.83436492988
64,109566.74947820038
65,78518.88393562473
66,78518.88393562473
67,78518.88393562473
68,42585.02409685575
69,39720.28352584539
70,95324.26535994794
71,103409.81264232789
72,7226.800036095678
73,6161.255997267347
74,53585.94881937982
75,58075.684050943375
76,13775.070943564866
77,19837.135516876944
78,110226.46862906679
79,68455.79755145425
80,-32828.54309182215
81,14950.381988769534
82,173195.98587682398
83,120242.63960290869
84,46649.986135096966
85,40431.744443650474
86,40431.744443650474
87,112592.20905066894
88,78518.88393562473
89,156846.13512490562
90,-8086.327367041557
91,31809.740483676687
92,50754.10281952751
93,82016.49873576603
94,78518.88393562473
95,155289.2251756788
96,52452.80732964213
97,50597.22147899606
98,-2078.7370288913107
99,66847.83436492988
100,78518.88393562473
101,54256.0736675506
102,54256.0736675506
103,78518.88393562473
104,112592.20905066894
105,71291.79571577972
106,42585.02409685575
