id,salary_in_usd
0,128097.62493798291
1,134040.5747482673
2,92182.53250622544
3,100614.85004476541
4,69161.81496980565
5,38840.873110921144
6,148598.51935470998
7,40180.257449695644
8,99685.5052559964
9,144076.08156340214
10,11403.161613000157
11,146126.68847954168
12,112348.96151226203
13,1615.6256674643155
14,86747.07915250339
15,47683.23019946659
16,77291.32923020903
17,103014.83954397752
18,42517.593551512626
19,83720.80523769576
20,103800.57463879505
21,49070.3884372921
22,82885.42287466543
23,149499.04129831662
24,57463.868713099444
25,20409.873743118784
26,90756.16423586817
27,175577.67187846598
28,62654.5336072285
29,140687.05009825435
30,112085.04159199412
31,114792.87112399822
32,89505.67137781758
33,93471.549184879
34,72177.93188550461
35,67890.50182044695
36,159688.10790972837
37,8635.295432102139
38,78999.96527050769
39,155928.63017984442
40,-14094.22726682805
41,60189.20811634848
42,95808.741678268
43,152224.72852675253
44,95699.82598620476
45,181301.3670922424
46,111031.508933968
47,54870.40988392129
48,114792.87112399822
49,64285.902098102524
50,116843.47804013774
51,86219.4092088666
52,119180.15589731836
53,119601.37985634714
54,88061.70021844615
55,70391.19574020295
56,149421.34881726728
57,143675.63005079306
58,118302.89313839505
59,144898.91102595947
60,118302.89313839505
61,178497.98738275716
62,144898.91102595947
63,139955.2492756229
64,164084.80466220927
65,195507.8022924611
66,195507.8022924611
67,144898.91102595947
68,113359.23138805846
69,94520.75112678934
70,101968.45821019533
71,151328.49990748725
72,70875.80617087267
73,60431.800210664485
74,77074.88653514936
75,114657.71810601055
76,57286.25967542676
77,75334.85749053954
78,95376.0571196361
79,131785.47730710634
80,62945.63685156348
81,72710.33166079885
82,124173.58886527218
83,143004.39499776647
84,93005.36196878273
85,74913.63353151077
86,74913.63353151077
87,149421.34881726728
88,144898.91102595947
89,-4581.866644777314
90,87225.24194740056
91,51532.94152002587
92,93473.95081640496
93,65098.443218964676
94,144898.91102595947
95,112566.80626148827
96,30429.893526738226
97,90456.75499104048
98,54394.637561831674
99,145855.06335242916
100,144898.91102595947
101,118302.89313839505
102,118302.89313839505
103,195507.8022924611
104,149421.34881726728
105,46782.749119997505
106,113359.23138805846
