id,salary_in_usd
0,53990.60304283652
1,31677.216015437567
2,31677.216015437567
3,24467.04879770879
4,25350.742062349087
5,53990.60304283652
6,47312.106835747254
7,21753.24881369281
8,20374.035119923723
9,68384.31667648994
10,16151.726304043288
11,68384.31667648994
12,20608.295329544475
13,20419.034715582093
14,36156.12047331462
15,13335.89981116877
16,39254.280616838514
17,41842.053710578846
18,15375.033427961875
19,8262.222592758993
20,24574.049186267675
21,20976.555937611407
22,27906.921152073257
23,60608.830860242444
24,19326.436620701235
25,23544.514015355508
26,18022.766561904355
27,68380.92115246186
28,36392.041102472984
29,53229.57252031384
30,39124.76081908374
31,41532.07285550894
32,22260.075176754057
33,19597.34224384231
34,17563.0102118209
35,19958.408927879347
36,60608.830860242444
37,13396.70530797591
38,17563.0102118209
39,68094.16157414958
40,15375.033427961875
41,37496.092543414605
42,30900.523139356155
43,68094.16157414958
44,23623.829861660437
45,46095.87782006671
46,37569.06328220153
47,17563.0102118209
48,41532.07285550894
49,19642.34183950068
50,41532.07285550894
51,35988.452946363825
52,58579.22602256078
53,58122.459355090665
54,45653.36686041766
55,52196.25259243146
56,76349.35086660225
57,44826.82084031296
58,60446.7191111367
59,76349.35086660225
60,60446.7191111367
61,57825.45709942388
62,76349.35086660225
63,76553.78324268368
64,76553.78324268368
65,60446.7191111367
66,60446.7191111367
67,76349.35086660225
68,60909.45254609626
69,52196.25259243146
70,58579.22602256078
71,79863.84793989958
72,36722.463513549556
73,54541.220683013285
74,62258.95270757863
75,58579.22602256078
76,50943.72743435701
77,50943.72743435701
78,35211.10859135591
79,58487.98220845438
80,42303.97373175693
81,55890.593558102286
82,42024.66826847468
83,79863.84793989958
84,45885.21240383428
85,52196.25259243146
86,52196.25259243146
87,76349.35086660225
88,76349.35086660225
89,41281.32409830408
90,31283.202554539566
91,58487.98220845438
92,59989.21487251116
93,51694.415811975465
94,76349.35086660225
95,52440.99367196425
96,32005.579555890672
97,53213.465269424465
98,41922.92244479889
99,76553.78324268368
100,76349.35086660225
101,60446.7191111367
102,60446.7191111367
103,60446.7191111367
104,76349.35086660225
105,17580.20895489567
106,60909.45254609626
