id,salary_in_usd
0,53390.41650994962
1,20692.184053218072
2,20692.184053218072
3,81406.57365111817
4,50118.86735070197
5,77360.1309411939
6,109153.72431136447
7,83027.1098261933
8,7916.695575268394
9,72095.43636262121
10,41640.31720124773
11,96973.61243374394
12,21399.356697669184
13,46017.428942763545
14,84601.70956958161
15,74424.31908730847
16,108975.08818696652
17,27366.394170410753
18,35410.85562522675
19,18555.363107670008
20,27356.276043681937
21,78318.95580318359
22,72361.63563674517
23,54607.354402289
24,37602.82874934533
25,54711.014446805115
26,-4410.096517915618
27,51585.91036418199
28,68791.61408540407
29,120896.33298959685
30,123705.08071608366
31,16426.71087300459
32,159461.13760314457
33,56083.40788326799
34,40842.85093021416
35,70640.5172840617
36,31669.724280086746
37,37174.02221456732
38,57877.43218514936
39,74215.3612519106
40,35186.471093164335
41,43181.955874731124
42,26580.074128656604
43,64844.04147867432
44,-6956.713994873882
45,109527.9698115185
46,23651.13158250915
47,42955.71592067498
48,16426.71087300459
49,46451.34683618047
50,19082.81639791991
51,103046.03432780251
52,30002.67685020956
53,33219.24466813474
54,14672.300940660365
55,74808.558172611
56,74672.49853327934
57,64761.52691166676
58,40422.91607666708
59,60920.340727686715
60,40422.91607666708
61,142113.04124331172
62,60920.340727686715
63,61761.449921812506
64,44509.25657064541
65,74672.49853327934
66,74672.49853327934
67,60920.340727686715
68,38003.917807420396
69,90854.58621655473
70,30002.67685020956
71,89956.733374206
72,-7051.073766756486
73,80962.91886779197
74,105777.06031705654
75,30969.80241093671
76,80962.91886779197
77,80962.91886779197
78,33451.66895908842
79,38301.05745169823
80,52317.74103099428
81,80925.81155971445
82,32040.27449231709
83,69353.16356387571
84,16921.743197858388
85,84436.22770732966
86,84436.22770732966
87,74672.49853327934
88,60920.340727686715
89,40671.57956308344
90,42616.921678773935
91,65916.50483095864
92,123349.50136188787
93,51606.35136057668
94,60920.340727686715
95,37384.662272060814
96,45358.512247288076
97,91607.45688220413
98,63177.31801826217
99,61761.449921812506
100,60920.340727686715
101,40422.91607666708
102,40422.91607666708
103,74672.49853327934
104,74672.49853327934
105,55900.4790401026
106,38003.917807420396
