id,salary_in_usd
0,93148.65692544242
1,134233.2517626858
2,134233.2517626858
3,79572.34371749208
4,19432.51920113731
5,105086.28507381052
6,234172.12066757612
7,37872.23660126361
8,125856.73459538721
9,177101.07249139904
10,42997.3063631083
11,210968.57242745807
12,100575.40036740473
13,32003.603254043966
14,85620.80823304832
15,67920.83170876885
16,127300.66776342862
17,141653.9585503734
18,36104.036765402394
19,121657.17354899544
20,123491.31302217992
21,44709.82605007505
22,81496.18598835927
23,131570.22911313127
24,8850.21447071243
25,43586.45214618661
26,82710.83581180207
27,167658.4605718049
28,42822.61961686077
29,110377.2351544657
30,109414.23573760106
31,112132.42879037943
32,80571.95487165172
33,50028.51822301886
34,38598.8923682778
35,44082.117251026364
36,159379.07293099968
37,32972.822265394476
38,66444.07008445072
39,174671.4845999905
40,30898.62073045614
41,18261.21655877603
42,154337.7577374822
43,190403.74395596274
44,81563.6060440744
45,225627.6784806694
46,110266.86830792391
47,53684.61467951477
48,112132.42879037943
49,51110.51598619849
50,139765.97240263328
51,58077.600391989705
52,140155.6519539949
53,128973.7671256055
54,105903.26993807218
55,67792.7231845942
56,162254.30661917655
57,131038.90781815285
58,117007.88243901588
59,143324.48731646416
60,117007.88243901588
61,242147.296261679
62,143324.48731646416
63,138349.3539673242
64,155682.0395892548
65,162254.30661917655
66,162254.30661917655
67,143324.48731646416
68,112032.74908987584
69,83608.46568889405
70,140155.6519539949
71,178337.67899311072
72,65810.10881608882
73,63780.48340747694
74,97948.14479194483
75,118236.52085368296
76,63780.48340747694
77,78529.96945651674
78,130430.88017910627
79,139337.70807679775
80,37775.52036200768
81,40250.940939734675
82,159692.5742393665
83,176620.41847421476
84,116640.51620999472
85,77493.85362976638
86,77493.85362976638
87,162254.30661917655
88,143324.48731646416
89,44578.308586045656
90,34900.197614294164
91,63231.27151634629
92,88709.4670272839
93,48364.78815295965
94,143324.48731646416
95,137915.57911343058
96,47368.40712633638
97,80378.88898409167
98,56574.60938093166
99,138349.3539673242
100,143324.48731646416
101,117007.88243901588
102,117007.88243901588
103,162254.30661917655
104,162254.30661917655
105,52075.13231672061
106,112032.74908987584
