id,salary_in_usd
0,71744.08931137533
1,148805.4441866997
2,148805.4441866997
3,76766.56267705755
4,53706.9333643593
5,61987.45582938218
6,229939.7371713303
7,50478.766858253504
8,119893.44186825049
9,206701.2593586161
10,54338.82195427241
11,192703.67269607025
12,123161.95386069907
13,54338.82195427241
14,75738.35482353902
15,70578.25504305723
16,128588.94588789163
17,135775.3633973785
18,43181.691594270684
19,119490.18338672124
20,133982.75564922238
21,56263.61804531454
22,75982.77178271684
23,135457.58589430441
24,15825.231546650051
25,54338.82195427241
26,123409.97310033996
27,171880.57101211976
28,28575.389728359864
29,75098.46443052999
30,66356.9782879266
31,115615.21214935894
32,86217.37764494336
33,51910.634166819815
34,54338.82195427241
35,60949.41065842714
36,148174.16454627918
37,23086.19917017736
38,61037.8166883121
39,184385.04842263737
40,19126.842582770038
41,23331.53613747904
42,152085.21738692658
43,194616.55925333436
44,102769.64720036325
45,183375.05455354534
46,112712.12517632861
47,47668.072594208155
48,115615.21214935894
49,43181.691594270684
50,167584.0804813327
51,61947.88468874602
52,132158.92048810856
53,165925.6624557528
54,92408.67979460138
55,87363.6829077423
56,161144.04295275916
57,161916.54595911663
58,122201.14733997069
59,146568.50991253983
60,122201.14733997069
61,210216.18301549988
62,146568.50991253983
63,136831.10281344104
64,162005.2435568651
65,146568.50991253983
66,146568.50991253983
67,146568.50991253983
68,107994.97286092432
69,78277.07616647326
70,132158.92048810856
71,204223.18538488558
72,77139.16353100631
73,72957.9682860169
74,91831.39430163415
75,130171.64703154135
76,73675.69077412727
77,89892.82942857873
78,121005.6415430678
79,143887.08808020627
80,40663.39619916463
81,57030.834403452616
82,120238.5819493113
83,177593.3659278575
84,132296.17597302984
85,71000.66003296229
86,71000.66003296229
87,161144.04295275916
88,146568.50991253983
89,45702.74787119035
90,64743.83886795857
91,70913.8499792127
92,91752.2485134244
93,60025.353488847875
94,146568.50991253983
95,155840.47915166573
96,10490.768499688027
97,86792.34618449339
98,67718.04568292291
99,136831.10281344104
100,146568.50991253983
101,122201.14733997069
102,122201.14733997069
103,146568.50991253983
104,161144.04295275916
105,53240.06138381644
106,107994.97286092432
