id,salary_in_usd
0,122897.10886651001
1,137600.74102056414
2,98422.71245521485
3,97865.2416889262
4,64089.521120858044
5,32918.73337044949
6,154150.94620195165
7,40282.8529674671
8,101935.85990924516
9,146911.1160683594
10,1857.0223926156687
11,151700.67960703763
12,113485.93849325177
13,-4643.058466365328
14,80522.50536457094
15,43796.00042149742
16,83781.79509524051
17,113186.90237218954
18,37060.4390473737
19,85889.57083350825
20,109064.74584974762
21,53627.01718113825
22,84035.64038747834
23,151526.18449595396
24,48722.02266905985
25,15452.089759345268
26,89189.88633939673
27,202456.00291471055
28,61123.23736799058
29,149681.94581804558
30,127609.22891756837
31,115110.63337284833
32,88797.8080280043
33,92593.74634335324
34,65061.66479174467
35,72397.03381532028
36,166395.51244460206
37,15352.618797158822
38,75246.42299988894
39,160996.31975557085
40,-31687.40066975697
41,57398.99386585422
42,102365.08899694544
43,158093.32274368225
44,94090.4195292248
45,190463.67852897098
46,112527.7818451543
47,49830.08192587762
48,115110.63337284833
49,58906.78087720412
50,119900.19691152652
51,86319.61697311253
52,123709.98852047714
53,121370.69157671297
54,91936.79708923107
55,70182.35316599174
56,152565.56402579596
57,150259.73136795
58,120792.37259454987
59,145325.73389220372
60,120792.37259454987
61,199997.04644971102
62,145325.73389220372
63,140425.20070237565
64,165841.54177638696
65,188998.44827017392
66,188998.44827017392
67,145325.73389220372
68,115891.8394047218
69,95598.69424000305
70,104346.61297275906
71,154795.8691518206
72,73146.88837163222
73,59489.55743611378
74,78958.4741331062
75,116470.1583868849
76,54537.69295426197
77,75082.8863558198
78,83867.92350526634
79,138533.3873868967
80,55169.12479504495
81,74535.74916933809
82,126745.57046514573
83,150863.60395031935
84,96837.33027905914
85,77422.18329958398
86,77422.18329958398
87,152565.56402579596
88,145325.73389220372
89,20053.03216980445
90,80579.70645608431
91,53299.99534244492
92,95174.01105748564
93,62747.93224758713
94,145325.73389220372
95,117571.01130799169
96,24695.292485299542
97,87229.7104097715
98,50555.98578869736
99,144133.06098034995
100,145325.73389220372
101,120792.37259454987
102,120792.37259454987
103,188998.44827017392
104,152565.56402579596
105,38768.168866946406
106,115891.8394047218
