id,salary_in_usd
0,57837.62444259844
1,50577.698583211946
2,50577.698583211946
3,36114.71004126704
4,-33549.73712063362
5,23337.343825498527
6,174658.96697085144
7,-44168.64390291839
8,86477.513103174
9,106283.8944740603
10,58886.397754901205
11,162249.0665000011
12,45794.97987396187
13,44575.321905583856
14,26695.065250003714
15,24553.184425459487
16,50643.34255392439
17,58097.13533926358
18,58037.65759974483
19,45746.02699678383
20,41715.09524800384
21,-21275.70023513909
22,30924.789691253838
23,73032.81293098025
24,24143.832857861526
25,52303.37736290725
26,103697.04348666868
27,81115.00807716028
28,8568.727639896228
29,61022.89605531001
30,131989.72721276982
31,111271.73032790198
32,123940.72575326527
33,1054.911201509101
34,70430.54316435613
35,15811.247258270587
36,109169.53190342884
37,-10033.895416497558
38,69491.55053576925
39,91054.62347753195
40,30835.966344973665
41,26136.184570659123
42,66206.56825228894
43,119713.40261533835
44,97228.48173106053
45,204645.32983078164
46,57592.860293921716
47,81583.09136234042
48,111271.73032790198
49,48945.7831032667
50,150759.0110458192
51,9920.251008337753
52,95181.46914020962
53,70670.25869428428
54,43084.94791554981
55,16911.545165734628
56,109663.32349060268
57,168038.81762133076
58,55913.35442925034
59,80176.16469732446
60,55913.35442925034
61,236223.18375830055
62,80176.16469732446
63,68362.31890689126
64,106495.0676983958
65,80176.16469732446
66,80176.16469732446
67,80176.16469732446
68,44099.50863881719
69,39577.48730610707
70,95181.46914020962
71,100623.72330199994
72,7084.003816357345
73,10747.422319033363
74,46213.69315728585
75,62519.0541529711
76,18361.23726533087
77,24423.30183864292
78,114812.63495083281
79,68598.5937711926
80,-28242.376770056144
81,10507.01188674185
82,173195.985876824
83,112870.38394081469
84,51236.15245686297
85,40288.94822391214
86,40288.94822391214
87,109663.32349060268
88,80176.16469732446
89,156846.1351249056
90,-8086.327367041556
91,27366.37038164897
92,43381.84715743358
93,77430.33241400005
94,80176.16469732446
95,150703.05885391284
96,52452.80732964212
97,50597.22147899602
98,2364.6330731363864
99,68362.31890689126
100,80176.16469732446
101,55913.35442925034
102,55913.35442925034
103,80176.16469732446
104,109663.32349060268
105,75877.96203754576
106,44099.50863881719
