id,salary_in_usd
0,88682.87834513916
1,141088.1285828225
2,141088.1285828225
3,54698.84147455682
4,26457.457250607622
5,38114.71064261958
6,138113.48036274203
7,53475.06203638613
8,85926.7675600812
9,180667.01984269917
10,35731.063917594896
11,186441.18548541644
12,83767.74007098879
13,12783.4176119545
14,77347.82577874653
15,54865.11690714952
16,114729.60800189602
17,153030.43657123932
18,61780.05764122438
19,62218.13914027396
20,53129.75799394694
21,75779.90844356443
22,109347.18687346381
23,158136.06253703398
24,7171.6189607827255
25,29815.884728564954
26,112005.92142779149
27,175864.2812383437
28,74123.7718946915
29,107169.84484750911
30,113239.88205279665
31,138269.72259968097
32,116855.2894176429
33,65708.02013172208
34,39630.51087025249
35,47506.58506091415
36,168571.95323779405
37,33672.56700323665
38,65987.12122662796
39,175224.75940278984
40,15938.50475262983
41,23639.05126746607
42,135645.86814291315
43,186133.56885267046
44,122275.20904211821
45,233948.91861954855
46,125672.45209115672
47,55551.23052586793
48,138269.72259968097
49,55637.922385286074
50,144043.8882423982
51,51973.76467710139
52,131139.001101128
53,130499.47926557412
54,102845.62322292123
55,65498.875759062015
56,163602.61154700525
57,194033.3928855572
58,135309.23366879846
59,152693.80209712463
60,135309.23366879846
61,222326.77076376395
62,152693.80209712463
63,142424.51448279788
64,152860.40518355794
65,152693.80209712463
66,152693.80209712463
67,152693.80209712463
68,125039.94605447174
69,75934.76645982204
70,131139.001101128
71,169782.4989628805
72,93030.9970812337
73,63718.86333231433
74,93839.54665549181
75,120230.19165124738
76,38301.53100333434
77,75768.16337338876
78,105469.47767968904
79,142453.5323241666
80,-1515.760494966933
81,43866.314248995695
82,110308.2499242821
83,175556.66460559773
84,113114.91083724797
85,76407.68520894264
86,76407.68520894264
87,163602.61154700525
88,152693.80209712463
89,63501.614064977155
90,48708.2255479043
91,63499.66448379635
92,93078.24186632471
93,78015.93128398173
94,152693.80209712463
95,143736.27160965223
96,41837.21931029725
97,86816.22956779861
98,48253.564075265094
99,142424.51448279788
100,152693.80209712463
101,135309.23366879846
102,135309.23366879846
103,152693.80209712463
104,163602.61154700525
105,33492.85010370675
106,125039.94605447174
