id,salary_in_usd
0,65390.915307578434
1,102182.89119452183
2,102182.89119452183
3,33878.7256435708
4,16558.964773453656
5,41984.446691249934
6,278239.4311885679
7,26844.970839240777
8,72031.37825141475
9,191023.14608697177
10,47274.810448124874
11,219187.35300593695
12,29263.749359918307
13,43445.82083837186
14,38807.17674411244
15,52343.100550987656
16,78016.87046257022
17,91463.1328269826
18,67888.14660831759
19,65393.80239997166
20,108917.26747324705
21,32173.84932376437
22,52019.871988332256
23,89125.52555580545
24,56940.6816402665
25,59644.583549763905
26,102718.79096164551
27,106002.3184476789
28,-2186.154995728677
29,77068.63455628266
30,95663.3229808152
31,139118.5866896458
32,110667.33219769158
33,40012.285534355266
34,57514.10405823324
35,12601.359480215251
36,120373.42857423663
37,914.9069572333829
38,57770.838251207315
39,119767.45380120829
40,35854.393654898595
41,27863.62796981448
42,153523.15386143
43,129668.01994428453
44,104738.91441775642
45,212821.79975722107
46,48766.675911405226
47,55247.244007422254
48,139118.5866896458
49,71765.89485494349
50,177884.59685882519
51,32076.83460372596
52,72353.98802001242
53,101384.31327101907
54,61711.4039049457
55,62685.48515485239
56,110853.97917001652
57,136428.72667872882
58,85363.11465047768
59,95155.08246491724
60,85363.11465047768
61,219108.88558543677
62,95155.08246491724
63,97578.37239962869
64,145525.72098857196
65,95155.08246491724
66,95155.08246491724
67,95155.08246491724
68,78658.39210335363
69,63318.492745051146
70,72353.98802001242
71,153092.3058336004
72,47599.61627177932
73,50912.06049136607
74,64627.20588463284
75,72804.20407397632
76,54556.670450978934
77,60788.43126749417
78,98222.11668516895
79,91814.80921319278
80,11547.429408378477
81,25969.095854343585
82,147039.05740499057
83,124895.29868387562
84,106384.19826169443
85,41092.46458975198
86,41092.46458975198
87,110853.97917001652
88,95155.08246491724
89,98404.3636508696
90,40072.323869702916
91,34862.711526784406
92,67276.01609649023
93,40788.279144589615
94,95155.08246491724
95,140522.6902391825
96,30868.008766358922
97,75757.1599056473
98,57916.612584028095
99,97578.37239962869
100,95155.08246491724
101,85363.11465047768
102,85363.11465047768
103,95155.08246491724
104,110853.97917001652
105,69176.25307759477
106,78658.39210335363
