id,salary_in_usd
0,15188.14
1,70092.35
2,70092.35
3,22942.783
4,-33696.91
5,43193.19
6,340225.5
7,18573.91
8,98693.47
9,205754.97
10,30432.12
11,173789.98
12,31578.156
13,58115.453
14,-24371.592
15,64436.64
16,123101.1
17,84459.36
18,37390.32
19,97863.63
20,136227.12
21,32074.578
22,73033.36
23,147044.08
24,15920.7295
25,28929.172
26,94726.99
27,80539.2
28,-14387.598
29,69421.29
30,66367.14
31,138879.73
32,102267.84
33,32625.875
34,25674.121
35,12087.339
36,166398.53
37,-9271.016
38,40045.367
39,127841.53
40,41339.16
41,36392.613
42,162575.39
43,109783.234
44,73395.555
45,183419.1
46,89492.64
47,79946.25
48,138879.73
49,42805.26
50,149344.95
51,24893.465
52,78342.43
53,141053.4
54,101382.5
55,111263.41
56,119849.45
57,118892.03
58,107578.45
59,132085.4
60,107578.45
61,185496.03
62,132085.4
63,148628.73
64,166129.14
65,132085.4
66,132085.4
67,132085.4
68,117356.195
69,97134.3
70,78342.43
71,145918.9
72,66265.055
73,56286.934
74,49702.004
75,121343.27
76,65355.94
77,78358.234
78,99380.01
79,106749.34
80,2822.801
81,31776.29
82,113044.84
83,47502.477
84,133170.78
85,59770.97
86,59770.97
87,119849.45
88,132085.4
89,45023.043
90,45380.402
91,19261.79
92,58127.188
93,8.782337
94,132085.4
95,144206.42
96,-11268.941
97,78393.234
98,67751.53
99,148628.73
100,132085.4
101,107578.45
102,107578.45
103,132085.4
104,119849.45
105,73777.08
106,117356.195
