id,salary_in_usd
0,93735.53863436481
1,139032.6783623554
2,139032.6783623554
3,68911.2060505952
4,25418.135837602178
5,94615.77195147025
6,230881.34807125325
7,55600.799587042435
8,119347.29277447236
9,189409.13209870225
10,61411.657079840865
11,197876.35771851937
12,111412.50313585004
13,61411.657079840865
14,87139.08644290718
15,65961.7726697907
16,116862.88472168824
17,145962.72273381232
18,31439.69449932175
19,119355.9398920561
20,116700.05302531498
21,61066.057950956005
22,78183.26585864917
23,127444.69391883064
24,19212.68258700975
25,53914.77993888849
26,94550.64342170062
27,173388.9004672545
28,24400.135583735606
29,143978.3438692233
30,158559.90741479455
31,103847.4967017525
32,154808.80173152674
33,58550.64817540987
34,46928.485815101034
35,43286.69158224416
36,180980.353956903
37,39277.9649932997
38,59984.244099595286
39,179563.39902207188
40,53914.77993888849
41,26242.802770009315
42,169592.65606210515
43,195098.14673468113
44,55909.31247094246
45,225224.0694324648
46,92371.45794231755
47,48991.910021044016
48,103847.4967017525
49,42708.668912469235
50,119950.28099170169
51,68726.97591990198
52,133125.27456229783
53,144570.50221494088
54,93782.91151984097
55,78361.16300439711
56,166481.83828075178
57,175222.33628667414
58,115879.6593277577
59,136970.66011160082
60,115879.6593277577
61,217729.44279263113
62,136970.66011160082
63,134731.0376030068
64,174580.44040944928
65,166481.83828075178
66,166481.83828075178
67,136970.66011160082
68,112931.56387429746
69,67406.94933468205
70,133125.27456229783
71,190520.4973724548
72,60661.783492985276
73,67887.72602864035
74,85447.76962213087
75,110647.84582080453
76,70304.3276069103
77,83595.51942439629
78,158068.8439555021
79,127818.02397430019
80,28879.260766680047
81,54671.7457296127
82,93538.03678872266
83,156505.45274190875
84,135607.04185178294
85,74496.95880093846
86,74496.95880093846
87,166481.83828075178
88,136970.66011160082
89,24415.17042230599
90,36096.57376681674
91,71574.00856693149
92,86957.028139336
93,45043.16025902041
94,136970.66011160082
95,129497.74385343493
96,27029.74031151154
97,85636.50420618174
98,53670.61915780517
99,134731.0376030068
100,136970.66011160082
101,115879.6593277577
102,115879.6593277577
103,166481.83828075178
104,166481.83828075178
105,50651.373831556775
106,112931.56387429746
