id,salary_in_usd
0,121991.05213549944
1,155518.0969418393
2,155518.0969418393
3,25900.99400519665
4,25966.839797805962
5,48579.488268123925
6,91666.35570651483
7,57537.50448196074
8,41192.40077064437
9,171951.65764321995
10,47307.76967994731
11,186466.97113627024
12,72777.31973324745
13,54741.29105677362
14,32205.6566233312
15,46546.88520108809
16,84873.53598865755
17,148757.3862932737
18,46667.72527731128
19,88419.79005379569
20,70308.73205110928
21,57466.85057889407
22,66200.49499572418
23,141811.4121529082
24,7776.460862438898
25,17009.772303887945
26,105687.94622264647
27,181518.58488999825
28,155567.6991055651
29,49048.54925342598
30,37549.43065267908
31,105742.98570789513
32,82469.03749928168
33,53889.90227813355
34,21703.178578725696
35,92266.66830595965
36,141811.4121529082
37,14305.465809760606
38,44179.26017473156
39,171951.65764321995
40,39665.450910712534
41,27842.73552054054
42,155518.0969418393
43,195532.50169220276
44,100473.22151764367
45,185910.03933979626
46,128502.84296823213
47,44179.26017473156
48,105742.98570789513
49,36876.77069180359
50,117255.6098869147
51,81946.12778497474
52,152508.4915657153
53,152839.16189152168
54,97789.34307556831
55,65324.15818376143
56,155050.7563844809
57,155683.61525794637
58,111822.52530388042
59,139574.7029566282
60,111822.52530388042
61,200563.97524753487
62,139574.7029566282
63,127919.40788470973
64,127919.40788470973
65,155050.7563844809
66,155050.7563844809
67,139574.7029566282
68,100088.41918488896
69,65324.15818376143
70,152508.4915657153
71,171425.95800088928
72,83726.80905876578
73,53238.203909520205
74,77079.05143771574
75,123768.09821788172
76,73825.28005578546
77,67277.66453126505
78,99758.44771927947
79,120984.09830145969
80,41589.601508246036
81,66918.83071955362
82,106298.16514662052
83,176441.78571609673
84,118885.74733757466
85,69986.34789202218
86,69986.34789202218
87,155050.7563844809
88,139574.7029566282
89,31832.319036199064
90,44991.5684455353
91,69409.87385134945
92,104408.88658269608
93,60689.454543952874
94,139574.7029566282
95,111547.67111230467
96,94543.7230142767
97,69301.09779194921
98,53057.575515225886
99,127919.40788470973
100,139574.7029566282
101,111822.52530388042
102,111822.52530388042
103,155050.7563844809
104,155050.7563844809
105,35315.29069649741
106,100088.41918488896
