id,salary_in_usd
0,71911.11761407182
1,156581.25346806552
2,117929.00974331051
3,67504.7370362631
4,78130.37349136779
5,71911.11761407182
6,103883.56236919342
7,36401.77121088561
8,60021.890750533435
9,178478.81989447447
10,28343.117659344338
11,172358.18414660217
12,72485.81329223886
13,31611.81221843837
14,86135.37522456516
15,50045.63255124446
16,98281.38532917807
17,154834.69887946732
18,29672.921626472846
19,61319.61335408036
20,80207.35999060515
21,34655.21662228741
22,109740.59859638242
23,164187.80546318507
24,37744.46212551277
25,26596.56307074614
26,98926.80729957158
27,170579.54819442285
28,60795.08186793281
29,152216.79744756036
30,136595.97904914292
31,130087.90679542162
32,133329.05081103602
33,59414.89565383131
34,44087.74891934637
35,57718.7233122061
36,164187.80546318507
37,45222.719406919554
38,44087.74891934637
39,176732.26530587627
40,32909.534821985755
41,51637.02681872435
42,116182.45515471231
43,173687.98811373068
44,105079.52441102499
45,233744.03597998526
46,136137.52192532318
47,36016.208420306444
48,130087.90679542162
49,37744.46212551277
50,123967.27104754979
51,81379.00084608281
52,131346.69014457893
53,140543.68444817793
54,95738.72361196904
55,55940.087360026315
56,159396.97368244082
57,180800.77782393992
58,123789.00714983093
59,162441.2508745864
60,123789.00714983093
61,219453.0215486954
62,162441.2508745864
63,156288.533763133
64,164360.07426217292
65,162441.2508745864
66,162441.2508745864
67,162441.2508745864
68,117636.29003837751
69,64011.62785906624
70,134390.9673367245
71,174985.7107172776
72,86319.07826240873
73,62092.80447147973
74,96534.8307405794
75,134390.9673367245
76,62092.80447147973
77,62092.80447147973
78,109644.1752526788
79,150011.78573514242
80,62092.80447147973
81,71592.98712202534
82,125264.99365109671
83,205266.13185516326
84,101891.44072342245
85,52895.810167881195
86,52895.810167881195
87,159396.97368244082
88,162441.2508745864
89,43658.9841386741
90,52673.15912191942
91,71592.98712202534
92,126815.25187846599
93,46846.1950379801
94,162441.2508745864
95,161698.13190043578
96,27926.36703787418
97,59048.52727933414
98,17287.843635270838
99,156288.533763133
100,162441.2508745864
101,123789.00714983093
102,123789.00714983093
103,162441.2508745864
104,159396.97368244035
105,-7458.9484487748705
106,117636.29003837751
