id,salary_in_usd
0,99340.74280891959
1,141047.29984791004
2,141047.29984791004
3,24882.54256227349
4,20028.170646189148
5,43023.761776887906
6,82838.2640540324
7,56066.183231368785
8,57223.98983885716
9,159647.98390542882
10,42887.688159375226
11,185302.51519345978
12,71577.30328928861
13,48285.332570048646
14,38776.848075265574
15,58255.180315336496
16,76246.20253761021
17,140058.71056641152
18,45897.12400313161
19,76708.31987262773
20,75113.19734402785
21,56066.183231368785
22,68032.7591178283
23,133100.33604098097
24,12322.385538224948
25,15208.609363443096
26,91789.9350539871
27,185302.51519345978
28,149080.88036138957
29,40759.27198209297
30,32262.692340772817
31,98569.89534765258
32,65372.7441862653
33,57227.82259501547
34,24504.926397821262
35,83902.7320649806
36,133100.33604098097
37,25584.111402230596
38,50057.79301732338
39,159647.98390542882
40,42245.62326474747
41,19698.373348837125
42,141047.29984791004
43,188162.40715120418
44,88514.64473101751
45,170127.82197299454
46,129468.79780288548
47,50057.79301732338
48,98569.89534765258
49,36208.59176423054
50,107144.9573327321
51,77671.9489694664
52,141895.77833820044
53,141129.3969010472
54,93630.57898194877
55,64006.45502569183
56,146870.7046807048
57,148800.94348853533
58,103255.46513228262
59,133795.35253824558
60,103255.46513228262
61,171784.57474130052
62,133795.35253824558
63,129858.64215864384
64,129858.64215864384
65,146870.7046807048
66,146870.7046807048
67,133795.35253824558
68,93774.52819405717
69,64006.45502569183
70,141895.77833820044
71,163772.56958277163
72,89783.92595494843
73,51043.91128076657
74,57746.74600035955
75,123120.34897670028
76,74880.91132934616
77,62520.44765792088
78,101026.66958815607
79,121011.74062025138
80,35967.12503084991
81,53257.946544918166
82,99966.40227897814
83,170915.06733868606
84,113252.63707383338
85,70416.12022228932
86,70416.12022228932
87,146870.7046807048
88,133795.35253824558
89,36987.58925022645
90,48913.40262407511
91,56310.81769795362
92,87645.07529004685
93,53765.158416292026
94,133795.35253824558
95,102668.31085918543
96,85021.12261975753
97,70340.0723004868
98,53541.082134825585
99,129858.64215864384
100,133795.35253824558
101,103255.46513228262
102,103255.46513228262
103,146870.7046807048
104,146870.7046807048
105,37257.356770396036
106,93774.52819405717
