id,salary_in_usd
0,71918.82705557253
1,156577.26094200322
2,117929.61427014321
3,67479.48875357909
4,78132.15570151014
5,71918.82705557253
6,103883.89812462125
7,36408.50084058568
8,60038.63525767252
9,178469.23624157347
10,28362.44592793472
11,172350.6838446781
12,72483.02497796714
13,31598.157506763935
14,86121.63491881406
15,50060.315737235826
16,98284.46322652558
17,154837.59316744842
18,29698.786342444364
19,61341.51169094816
20,80218.79106926266
21,34668.83306603087
22,109696.39417695394
23,164178.12641210388
24,37749.57782755699
25,26622.778153379913
26,98949.33099697763
27,170577.5520888893
28,60798.50166421011
29,152197.37224269705
30,136569.92199871782
31,130097.1791503164
32,133320.09286438255
33,59413.98365562456
34,44075.41515095672
35,57722.49347514566
36,164178.12641210388
37,45244.63977361657
38,44075.41515095672
39,176729.56846701866
40,32901.03394004004
41,51652.07390982332
42,116189.9464955884
43,173687.02425918775
44,105101.347375107
45,233718.48567225458
46,136134.13473440474
47,36024.62366584409
48,130097.1791503164
49,37749.57782755699
50,123978.62675342103
51,81367.27122300351
52,131351.92275201855
53,140546.48333797883
54,95746.82028798945
55,55949.361719356384
56,159395.91442971816
57,180779.72917092498
58,123790.8119656886
59,162438.4586375486
60,123790.8119656886
61,219427.375842785
62,162438.4586375486
63,156286.4422594197
64,164337.23374453234
65,162438.4586375486
66,162438.4586375486
67,162438.4586375486
68,117638.7955875597
69,64000.15320446901
70,134394.46695984947
71,174989.9006924634
72,86344.97477552528
73,62101.378097485285
74,96544.7954519703
75,134394.46695984947
76,62101.378097485285
77,62101.378097485285
78,109654.05294271745
79,150021.9172038287
80,62101.378097485285
81,71610.27594456915
82,125281.50318669667
83,205217.79875339754
84,101898.83666611882
85,52906.81751152547
86,52906.81751152547
87,159395.91442971816
88,162438.4586375486
89,43639.219867013395
90,52699.53258502111
91,71610.27594456915
92,126772.69351290446
93,46869.86192743713
94,162438.4586375486
95,161661.41762575926
96,27959.11856788909
97,59058.83388965484
98,17301.71504749637
99,156286.4422594197
100,162438.4586375486
101,123790.8119656886
102,123790.8119656886
103,162438.4586375486
104,159395.91442971816
105,-7438.698969636578
106,117638.7955875597
