id,salary_in_usd
0,72166.73443340464
1,156595.49276578752
2,118345.77569707483
3,67150.68837957736
4,78419.83782350132
5,72166.73443340464
6,105992.66663189279
7,37161.54953080788
8,62263.02664670348
9,178342.33228731528
10,29466.518433729652
11,172067.34888781328
12,74787.70397313917
13,31471.79231941607
14,85656.40519815264
15,50162.05396033777
16,98528.64391584834
17,154957.4593366068
18,30837.056228530593
19,63891.40539304307
20,82865.63463272294
21,35523.516101627145
22,106090.20929382229
23,163979.76354538836
24,38309.58454531571
25,27828.485004548915
26,99729.15654733311
27,170687.15641017165
28,60790.856906054076
29,149126.82087449217
30,133393.71433776477
31,130995.51163447788
32,130152.5916348123
33,59262.961023462936
34,44559.278472249396
35,57782.2856820724
36,163979.76354538836
37,45515.44930717582
38,44559.278472249396
39,176704.29885813454
40,33100.171065755654
41,52819.856692192145
42,116707.7422678941
43,173437.88668261422
44,105746.298995296
45,230311.04704076005
46,136215.7815758977
47,37086.75015546428
48,130995.51163447788
49,38309.58454531571
50,124720.52823497588
51,81245.76148712449
52,131311.33597119665
53,140594.89059467986
54,96328.03107800428
55,56402.093204430304
56,159075.3179406873
57,177698.76123012044
58,124092.01304749493
59,162341.73011620762
60,124092.01304749493
61,215948.47829883313
62,162341.73011620762
63,156324.58766824473
64,163797.11598502984
65,162341.73011620762
66,162341.73011620762
67,162341.73011620762
68,118074.87059953203
69,63874.621521215886
70,134577.74814671697
71,175066.2654289538
72,87069.76592708891
73,62419.23565239366
74,96890.6104866676
75,134577.74814671697
76,62419.23565239366
77,62419.23565239366
78,110615.80044458807
79,150310.85468344437
80,62419.23565239366
81,71877.35878961952
82,126348.90698131546
83,201366.09910447383
84,102345.17352596717
85,53135.68102890998
86,53135.68102890998
87,159075.3179406873
88,162341.73011620762
89,43728.97401147196
90,53160.970501478296
91,71877.35878961952
92,123190.4441621881
93,47915.411087491084
94,162341.73011620762
95,158665.88310479885
96,29199.022799349856
97,59152.82347687334
98,18152.376135718543
99,156324.58766824473
100,162341.73011620762
101,124092.01304749493
102,124092.01304749493
103,162341.73011620762
104,159075.31794068683
105,-5809.571566409897
106,118074.87059953203
